Coefficient of current liquidity;Quick liquidity ratio;Absolute liquidity ratio;Receivables  turnover ratio;Turnover ratio of funds;Ratio of own and borrowed funds;Ratio of own working capital;Coefficient of autonomy;Degree of solvency in current liabilities;Return on net assets by net profit;Profitability;Profitability of sales;Failure
0,797645837;0,397336668;0,014442687;3,704636195;2,114025955;176,4700742;-0,486067096;0,005634753;9,931914818;0,705321684;2,158103814;0,073585706;1
1,119607284;1,090591876;0,406802473;1,735482419;0,866792136;8,213665378;0,106829677;0,108534439;17,09937856;0,67955111;0,854750032;0,135431064;0
1,342890479;0,915248524;0,00593166;8,286471086;5,572679821;2,701413644;0,254838177;0,270167049;1,81421101;0,536543503;0,708731775;0,0647742;0
1,935758914;1,353441818;0,343378565;4,807075736;2,29818065;0,2142414;0,466809499;0,823559467;1,30417684;0,002257226;0,003066752;-0,038720226;0
2,03863313;1,630761811;0,000110932;2,429902818;1,899515712;8,959666988;0,098670389;0,100404963;2,702146169;0,362315091;0,468521436;0,115161764;0
3,151966042;2,276071032;1,363827846;2,457049827;1,44985504;0,454170526;0,681937104;0,687676767;2,300500814;0,615913121;0,708629082;0,200281735;0
1,126966371;0,339663296;0,019389332;3,860712989;1,381550171;9,839990833;-0,09749352;0,092251001;8,642873741;0,122134372;0,281494213;0,126415653;0
3,429077816;2,58327581;1,233857577;2,847908302;1,078999275;0,185924962;0,681613457;0,843223671;3,531387928;0,338025577;0,422739874;0,462867909;0
1,615594406;1,599494076;0,641821783;7,917397342;4,896774004;1,496318667;0,37910528;0,400589882;2,116744225;0,425171065;0,562603111;0,080219355;1
1,210547473;0,830371904;0,622839266;3,073777567;0,446820342;2,255542776;-0,03020956;0,307168301;27,36559305;0,217460677;0,271975198;0,309597517;0
1,000719116;0,159960084;0,020763634;4,339079523;0,991999001;235,1425598;0,000718599;0,00423473;11,01259376;0,751300728;1,052549428;0,049960809;1
0,248256861;0,103798799;0,052814126;23,52050583;7,240603616;23,69942356;-12,36033156;0,040486775;8,622080606;-0,677569795;-0,677564881;0,098837629;0
1,004795422;0,5501347;0,007638687;3,556293975;2,133104982;67,3923912;0,004772536;0,01462151;6,673079863;0,995020416;1,163728712;0,141970439;0
1,144707108;1,142623468;0,027119179;17,6021717;17,2113137;6,141523945;0,124270138;0,140026136;0,592708761;4,88617101;6,118116968;0,049133351;0
5,59440169;4,892609662;1,00648064;1,740357182;1,191328009;0,138201948;0,821249875;0,878578711;1,928146641;0,317697002;0,414507505;0,379192252;0
18,56898438;18,14440117;17,43756473;11,54558413;0,566714417;-6,684177573;-1,314449862;-0,175926946;2,094265201;1,037475244;1,256514697;0,59573718;0
1,434072927;0,567469279;0,053630362;5,247127114;1,820334423;2,119101975;0,257119872;0,3206051;4,644698041;-0,005646706;-0,099665698;0,010806273;0
1,121073182;1,053291829;0,064388523;3,259805426;2,550710798;2,115116294;0,107678013;0,321014647;4,441342948;0,002807093;0,012036766;0,004365518;0
1,00687612;0,73247729;0,028651224;0,387222997;0,342260607;16,31547915;0,006666253;0,057751795;15,30825681;-0,084558736;-0,01297625;0,041466445;0
1,062549676;0,893797839;0,044668485;0,877857174;0,691137655;12,89292163;0,058717217;0,071979128;15,94194179;0,000856972;0,019704965;0,089145829;0
0,785102266;0,728209346;0,001047813;4,152031791;3,892660688;2,381585302;-0,284789851;0,295719289;5,819561796;0,436357275;0,556516554;0,141472525;0
0,999803224;0,899665802;0,103977925;1,995973518;1,566276305;18,66357567;-0,000323297;0,050855451;6,27410748;0,296909827;0,400467605;0,014363803;0
0,238868465;0,21429095;0,102895508;5,612060519;3,482112483;1,544489432;-3,31637365;0,393006152;11,60381712;-0,334108942;-0,410145309;-0,181835468;0
1,028542302;1,02851079;0,024225112;2,285791532;2,07278859;34,883588;0,027750246;0,027867893;5,118322581;0,8105969;1,040947565;0,066211694;0
2,344257931;1,298156499;0,078106438;5,694031715;2,468421565;0,752107557;0,557428505;0,570741217;1,919955757;0,053035256;0,078444023;0,035131235;0
1,559959395;0,936324328;0,251325129;0,854911871;0,460362589;0,370858317;0,358957673;0,729469988;13,66684294;-0,034940317;-0,058675723;-0,682019046;0
1,83536623;1,818761729;1,014012358;2,39091433;1,030769786;0,173240395;0,371139025;0,85234024;9,18582873;-0,235055762;-0,146019363;-0,000138038;0
0,793823343;0,660193846;0,573666389;8,961626652;0,69899341;0,280235027;-0,280819049;0,781106577;21,56868522;0,03092045;0,033701289;0,09333806;0
1,357043009;0,454862438;0,047471707;9,478645508;2,847527657;2,664828164;0,263099822;0,272864089;3,455969458;0,242826582;0,304785379;0,028246634;0
1,018057875;1,000372798;0,239459899;6,291112799;4,705679808;51,36824621;0,017735704;0,019095541;3,283428104;0,253248657;0,080605765;-0,001670586;0
3,050172431;2,920117145;0,20900341;1,460537604;1,030242549;-4,693302827;-0,439612218;-0,270760359;5,05000047;0,583654138;0,727700811;0,065843864;1
1,000577793;0,843467515;0,012857672;1,476658397;1,180185634;9,909256619;0,00057746;0,091665274;6,06971859;0,028300344;0,083241803;-0,009263843;0
1,342825271;0,714191656;0,411525238;3,36437068;1,026612031;1,849958616;0,253705692;0,350882288;8,592593949;0,742141382;0,942428957;0,398186208;0
1,079026151;0,794454949;0,155548603;0,737493672;0,444462781;2469,46037;-0,09352778;0,000404783;26,16929083;0,208991311;3,322629392;0,140376899;1
3,692915393;3,598140103;0,311301297;0,498353974;0,443288516;0,242138906;0,308176061;0,80506294;7,395537485;0,072975844;0,094419786;0,540510884;0
2,284829417;0,83884522;0,67353518;61,55810968;3,193600362;0,572076032;0,562330565;0,636101549;1,535388606;0,764501795;1,020710296;0,296284526;0
3,340798486;3,191429344;2,450797585;6,80009954;1,527705418;0,414450961;0,685529883;0,706987213;2,633893336;0,150681644;0,202456016;-0,066666271;0
1,198244563;0,441923326;0,009968667;6,09890299;2,282474058;4,739763654;0,165436804;0,174223202;4,674168622;-0,73956708;0,079933175;0,009074783;0
2,278937727;1,696837985;1,256997938;6,945497994;1,422181954;0,358594131;0,561177987;0,736054998;3,81514402;-0,040353254;-0,046421521;-0,031747327;0
1,295736972;0,989723239;0,117278223;1,706383687;1,073341109;3,242923419;0,228138283;0,235686554;10,03299892;0,003503571;0,009003682;-0,011771855;0
1,0397318;0,856204268;0,022716135;2,807738274;2,010107313;10,83778548;0,037761588;0,084475259;5,515688357;0,517105723;0,728281394;-0,053187137;0
0,747509672;0,712842446;0,01271824;0,773912328;0,699645446;-3,948533326;-0,34329788;-0,339151202;28,3887471;0,174464955;0,168126095;0,065094312;0
1,089977351;1,077902693;0,520140803;7,571834836;5,159253773;12,31056107;0,071138883;0,075128313;1,974509767;4,304588739;5,48004247;0,102061507;1
0,269170658;0,225124566;0,084724661;4,836030341;2,530938778;-1,925403783;-4,909941147;-1,080609371;19,089145;0,876335673;1,031878249;-0,213655866;0
0,723720658;0,448443759;0,067632149;3,234627222;1,783803387;-14,07671805;-1,000534262;-0,076471787;10,60012036;1,160437593;1,428005967;-0,067130019;0
1,10122073;0,07478201;0,003782239;13,37783938;0,827833899;34,99559924;-0,041027326;0,027781174;13,72955947;-2,747660002;-3,188886407;-0,056348789;1
0,636519218;0,210236256;0,130497443;18,73842791;2,656791242;-18,79051661;-0,571044473;-0,056209722;7,064465207;-2,711306114;-3,851265493;0,228038502;0
0,915405232;0,589313036;0,354658088;8,491228121;2,681658371;39,75319242;-0,103022927;0,024537955;5,877670737;-0,085821031;-1,543736841;0,100054736;0
0,810703664;0,735532828;0,043949214;2,998455803;1,454833914;4,390859023;-0,233496337;0,185499193;8,676185571;0,223440576;0,27930072;0,027733949;1
1,045543961;1,039841734;0,609182644;14,08618382;7,448364043;19,04864012;0,043560063;0,049878695;1,730243958;6,214425782;7,839713531;0,059260058;0
0,946836129;0,651779428;0,00037825;5,599331073;3,653949212;6,655614422;-0,056148967;0,130623088;3,910103927;0,16271867;0,206627053;0,018785199;0
1,853699675;1,629510466;0,431525958;7,148270498;3,832638296;0,664234919;-1,31550764;0,600876708;1,231024167;-0,004600653;-0,025942421;0,023970047;0
1,013968703;0,978721898;0,449282191;5,4542809;3,163588138;16,23809524;0,013788962;0,05801105;4,412200391;0,632070739;0,919896317;-0,162467044;0
3,40611396;3,393013967;0,456717794;2,566058858;2,301352479;5,790033062;0,133629701;0,147274688;1,651827236;-0,030437787;-0,02312975;0,068996602;0
1,015154295;0,136915949;0,019712875;11,30584392;1,535774504;55,30630542;0,014928071;0,01776;8,86783372;-0,73956708;0,753990148;0,019855615;1
0,869336565;0,641321277;0,075294314;2,761976712;1,578814409;1,029282517;-0,517916023;0,492785007;5,315093251;0,224101457;0,382252653;0,396324102;0
1,291894306;0,830365294;0,095957622;5,010728998;3,314096469;3,39076026;0,225942869;0,227750991;3,304212535;0,431104254;0,541662131;0,055277373;0
0,679135632;0,395536175;0,024725588;16,46606424;8,661863243;5,542575472;-1,148318551;0,152845008;2,205292089;0,261734709;0,335934704;0,012020882;0
1,267642047;0,773803228;0,355651527;2,511454383;0,921755232;3,062535078;0,187013027;0,246151721;13,46217989;0,448296936;0,595159996;0,226198716;0
0,910098742;0,829228346;0,02845885;3,572049719;3,085015544;2,98773727;-0,121680266;0,250768777;4,416557173;0,019635673;0,026045961;0,015877022;0
12,24160547;4,463660054;3,817234199;20,47497853;0,762279278;0,038666927;0,904011962;0,962772545;1,344899474;0,048158781;0,063009365;0,238737624;0
0,224188233;0,05888233;0,031051938;35,28277227;3,566158785;7,553025156;-4,024967214;0,116917697;14,15561078;0,004168869;0,020559148;0,015504997;0
0,719877002;0,708809633;0,297230206;0,568832833;0,305174998;-4,014406109;-2,255110918;-0,331740304;53,42241879;0,22235767;0,360467265;-0,141411278;1
1,056443085;0,745647891;0,136536617;4,699274769;2,800894326;4,080219605;0,048926411;0,196841884;4,487387649;-1,769115801;-2,246218688;-0,080736115;0
1,004403698;0,915942813;0,292876698;8,263295288;4,771975417;56,46353305;0,004384391;0,017402341;3,217127282;0,30293501;0,399371069;0,008494749;1
1,028689158;1,019407425;0,154978083;3,727052728;2,934762294;10,51750258;0,017218174;0,086824378;6,032164802;0,097536249;0,126324649;0,056740375;0
1,258239068;0,947918053;0,133843354;3,946988567;2,535315742;8,408066209;0,095497724;0,106291769;3,866342928;0,830538372;1,051941116;0,024856299;0
1,497677624;0,720686769;0,142799061;2,508645613;1,053910142;2,17684343;0,259900952;0,314777867;8,957809686;0,025010846;0,032304595;0,011408984;0
1,455402694;1,267526512;0,211188736;2,821308065;2,302932564;1,431576956;0,198834656;0,411255748;3,44568877;0,221451321;0,405405049;0,34690725;0
1,067445368;1,016942901;0,313490385;3,361794326;2,459820678;1,882857254;0,032322221;0,346878084;5,407049667;0,311406484;0,396751165;0,121727093;0
2,594070953;0,596810357;0,011596509;6,7928407;1,516895546;21,22075757;0,038702332;0,045002966;3,193837373;0,115918242;0,144897802;0,055568879;0
0,998107239;0,600186232;0,125294121;0,956597993;0,352414766;304,2458912;-0,001896351;0,003276047;41,34490488;0,113865432;0,145555253;0,019685347;0
1,029838742;0,977922321;0,271561505;9,96465603;5,469941497;45,57998121;0,019254871;0,02146845;2,112397177;0,896916902;2,378768469;0,012933131;0
2,231937854;1,562940449;0,044958734;2,234550128;1,512693832;23,65635842;0,031986434;0,04055749;4,073345619;0,023879487;0,065655314;0,062165312;1
1,203226578;0,966876445;0,142787489;5,408779762;3,656301835;6,852438422;0,089258009;0,127348977;2,914422458;0,062897876;0,087289152;0,018044313;0
1,003932589;0,994528179;0,047914488;7,552908027;6,875852757;229,3167959;0,003917185;0,004341846;1,663698731;0,977260982;1,404651163;0,006486091;0
1,964656619;1,812963584;1,077981761;1,590821913;0,690867444;0,371363968;0,490987942;0,729201017;12,1526961;-0,012105355;-0,014841028;-0,02172581;0
1,198440122;1,130325806;0,179816868;2,211431447;1,870567493;1,720422029;0,153101839;0,367590024;5,148348042;0,220821667;0,290442789;0,078651891;0
5,380590722;5,287643326;1,777478936;3,586733808;2,282163985;0,259081272;0,79242719;0,794229906;1,098008518;0,301199986;0,376541386;0,09192026;0
1,216728969;0,374712476;0,006292419;4,697029068;1,32050869;-10,91002331;-1,027488493;-0,100907936;7,574166516;1,004733728;0,965154504;-0,130535661;0
0,907050299;0,201395012;0,054520971;25,73902535;4,156223433;3,416036408;-0,102472051;0,226447408;3,64553866;-0,752692925;-0,843523884;0,063338159;0
1,024321641;0,733740013;0,243237994;4,40167934;2,169322029;30,39325008;-0,054068669;0,031853981;6,322199693;0,214426007;0,382180223;0,015373343;0
0,151871434;0,151871434;0,000286474;25,08275841;4,23952433;0,829690921;-5,848402514;0,546540396;2,200561049;0,025652988;0,025593784;0,096273267;0
1,627300783;1,559440647;0,591281258;1,25241423;1,124020219;1,591826136;0,385485455;0,385828349;2,992225129;0,083512868;0,110031832;0,011199488;0
1,84825228;1,842996975;0,43030412;7,371309002;4,834389165;0,91707866;0,458946614;0,521627005;1,554888501;0,379087993;0,479910437;0,063375457;0
0,707868335;0,572943744;0,314170414;21,18633408;6,860171866;0,28451972;-1,042028216;0,778501088;2,259467919;-0,002154673;0,006805289;-0,10394781;0
1,388591099;0,882498438;0,056885782;4,249537949;2,41839726;2,404090913;0,279843211;0,293763501;3,464985936;0,021551621;0,029445668;0,040573004;0
1,013360917;0,661369812;0,136230738;3,163487607;1,795716456;72,95443689;0,013184757;0,013521839;8,824783737;0,416773838;0,519841999;0,002083461;1
0,967311171;0,693317538;0,000274103;0,466915788;0,383838032;22,03807279;-0,0450421;0,043406409;32,98524439;0,736862865;0,948762955;0,100563966;1
1,618716729;1,323317205;0,019377794;4,416748958;3,104513769;0,23836402;0,381861751;0,807517001;2,80117297;0,148058128;0,20021312;0,194484586;0
2,364428601;2,355488678;1,997457232;11,10571863;3,468603381;0,477590966;-0,098779255;0,676777283;1,427595813;-0,73956708;0,555211221;0,407005452;0
0,524970151;0,524244096;0,404614918;2,909166085;1,560720483;2,099867851;-0,904870207;0,322594397;9,134247162;0,035033167;0,036803426;0,007748848;0
1,180954809;0,292474137;0,059012094;4,217413073;0,971014527;45,57568364;0,01221925;0,021470431;11,1735707;0,174240114;0,266646335;0,070102289;0
1,002198925;0,843817462;0,137196344;1,047212222;0,572559686;451,1469949;0,00218983;0,002211669;19,89785436;0,26888728;0,336229785;0,038439906;1
1,637963365;1,23750302;1,31E-05;3,143372658;2,324362138;5,351320731;0,137719043;0,157447568;3,596283615;0,105611661;0,274600229;0,033549969;0
1,412175193;0,259351921;0,004494772;0,805950393;0,171637314;35,15975297;-1,09615992;0,027655057;65,44801291;0,0008342;0,025635987;0,064447758;0
1,520796171;1,327434193;0,194614235;2,039733445;1,591562919;1,709388259;0,342450385;0,369087006;5,932056125;0,02326304;0,024426011;0,027752656;0
1,027120174;0,611129497;0,02389161;7,029677896;3,680644809;31,55694637;0,024048921;0,030715411;2,586431377;0,940111682;1,204137466;0,009896669;0
1,357274548;0,710727455;0,363807074;8,929770889;2,115158766;2,726229701;0,263210941;0,268367782;4,722148079;0,102223298;0,165416333;0,033386836;0
1,278575089;1,2730331;0,384581441;14,1944577;10,11322164;3,366360772;0,217690071;0,229023677;0,784837933;3,691649278;4,618468679;0,083178876;0
1,035123667;0,617017921;0,175659194;3,073015189;1,393814539;367,6393487;-0,007799214;0,002712678;8,444374819;-8,358901897;-10,42874445;-0,014821755;0
1,095221218;0,866981893;0,254422683;3,772139066;1,952693657;13,03542529;0,058672237;0,071248286;6,114821085;0,016310927;0,032897951;-0,046599311;0
1,068036405;0,632467482;0,339357056;24,70590663;10,32299845;5,22013425;0,063702327;0,160768234;1,087112222;4,084954366;5,086218568;0,083760565;0
1,038316564;1,03299866;0,622292655;6,768961101;2,314098892;17,46937335;0,036527678;0,054143689;6,44961843;1,145128338;1,444299989;0,033837711;0
0,14254768;0,139330849;0,00048513;0,580875402;0,541371215;3,573713644;-6,117102513;0,21864071;153,4686743;-0,250801357;-0,293221933;-0,361502173;0
1,00934433;0,912201419;0,062001581;3,524217434;2,888345937;104,4834086;0,009257822;0,009480164;6,136321184;0,372833465;0,513731436;0,013046187;0
1,015961135;0,998398319;0,59537679;5,454888106;2,32436645;9,870435072;-0,156482336;0,091992638;4,801460418;0,61943359;0,81030513;0,053818081;0
1,077121415;1,032180543;0,627480808;2,319293477;1,326215451;7,824671156;0,071169698;0,11331867;10,08391796;0,694861954;0,870112634;0,102368432;1
1,0624882;0,863068158;0,14150116;3,237616999;2,327165176;12,30736186;0,057756919;0,075146322;5,005125938;0,14894991;0,195567535;0,008752485;0
1,003978088;0,381894205;0,000994146;1,72198883;0,873754891;240,0251084;0,003962326;0,004148945;15,95945616;0,334718208;0,418352601;0,0549776;0
0,223890301;0,222699455;0,211008244;58,0707085;4,099553952;-3,988491656;-3,466473079;-0,334616962;24,30979579;-0,73956708;1,251123235;0,131044128;0
1,394931846;1,160912591;0,998205524;15,83916898;2,066689757;0,14327649;0,254720177;0,874679055;5,155266674;0,080939213;0,10335355;0,313966663;0
1,002185431;0,866445893;0,066333467;2,101834622;1,722829138;430,4600823;0,002180665;0,002317712;12,43069354;0,800823045;1,001646091;0,001978657;1
0,567488497;0,212447484;9,14E-05;1,933253041;0,661341408;0,129792265;-2,120696127;0,885118469;28,45634017;-0,034695764;-0,035896945;-0,700055909;0
17,05604104;15,61663187;11,75425979;2,926265784;0,658460263;0,058854163;0,912549592;0,94441712;1,065028438;0,065193024;0,081417537;0,013580411;0
1,100826224;0,719686271;0,014119138;0,748899468;0,473283236;12,26137177;-0,391295785;0,07540698;23,68838104;0,232004626;0,102133225;0,271353139;0
1,283981989;1,203744458;0,889054765;7,096680496;2,390238024;0,883108101;0,175382383;0,531036959;5,228966373;-0,73956708;0,247025221;0,13705463;0
1,155374429;0,223518334;0,040078689;5,188564385;1,027055558;56,5975865;0,016832158;0,017361839;11,7703977;-0,73956708;0,543405984;0,03900398;0
0,942321743;0,654796341;0,635731968;2,889868054;0,147433312;7,006854321;-0,083626302;0,12489298;161,1484485;-0,004725793;0,009031516;0,025363009;1
0,959210298;0,222620682;0,06162569;21,65512106;4,27857117;23,72540382;-0,042524254;0,040444233;3,22309894;-1,622585011;-1,554893323;-0,021667072;0
2,582816751;1,444097578;0,299770325;11,40393737;5,334040151;0,67660182;0,034486182;0,596444539;0,990429777;-0,004228969;-0,002786038;0,049380512;0
0,913375448;0,369813976;0,040462418;4,107335724;1,898774309;79,31732857;-0,095083326;0,012450613;8,470066726;-3,101838846;-3,358511046;-0,03087923;1
1,630592502;1,51394924;0,599591146;6,742838513;4,008518543;1,258751577;0,327067595;0,442722436;2,216199701;0,28947441;0,373908275;0,066335061;0
